330,Du Murat chez Rastignac,publish,Boulevard Murat,"Balzac dit de Rastignac dans le père Goriot: ""parmi ses qualités se trouvait cette vivacité méridionale qui fait marcher droit à  la difficulté pour la résoudre et qui ne permet pas à  un homme d'outre-Loire de rester dans une incertitude quelconque; qualité que les gens du Nord nomment un défaut: pour eux, si ce fut l'origine de la fortune de Murat, ce fut aussi la cause de sa mort""",Wikipedia,http://fr.wikipedia.org/wiki/Joachim_Murat,48.8393989153599,2.2565746307373
333,Aurore qui n'est pas encore George,publish,31 rue de Seine,"George Sand débarque à  Paris en 1831, 31 rue de Seine. Elle s'appelle encore Aurore Dudevant et a épousé neuf ans plus tôt Casimir Dudevant. Elle a deux enfants et vient d'obtenir de son mari de pouvoir vivre la moitié de l'année, seule, à  Paris. En réalité, elle partage ici la vie de Jules Sandeau, son jeune amant avec lequel elle écrit cette année-là  son premier roman, ""Le Commissionnaire"".",Terresdecrivains.com,http://www.terresdecrivains.com,48.8559849,2.3366946
334,La mansarde bleue,publish,19 quai Malaquais,"Le 19 quai Malaquais est un des nids d'amour parisiens de George Sand. Un vrai refuge : trois pièces au 3ème étage, avec vue sur les jardins de l'Ecole des Beaux-Arts. Sand l'occupe d'octobre 1832 à  avril 1836. C'est l'époque où ses premiers romans connaissent un grand succès et où elle vit quelques mois d'un bonheur orageux avec Alfred de Musset.",Terresdecrivains.com,"http://www.terresdecrivains.com/George-SAND,176",48.8581434,2.3335873
336,Arthur rencontre Paul,publish,14 rue Nicolet,"Paul et sa femme Mathilde logent temporairement chez les Mauté, beaux parents de Verlaine, lorsqu'en septembre 1871 Arthur Rimbaud débarque au 14 rue Nicolet après avoir lu les ""Fêtes galantes"". Deux semaines plus tard, les Mauté chassent Arthur pour lequel Verlaine quitte son foyer. Ils vont parcourir ensemble les routes de France et de Belgique.",Terresdecrivains.com,http://www.terresdecrivains.com/Paul-VERLAINE,48.8881132,2.3456111
337,L'Illustre Théâtre,publish,Jeu de paume des métayers,"En 1643, Jean-Baptiste Poquelin crée sa troupe, l'Illustre Théâtre, au jeu de paume des Métayers (12 rue Mazarine), avec ses amis les Béjart et un peu d'argent paternel.  Cette première aventure se  termine quelques semaines plus tard... en prison, les affaires ayant été  peu florissantes et Molière (il vient d'adopter ce nom) étant poursuivi  par ses créanciers.",Terresdecrivains.com,http://www.terresdecrivains.com/MOLIERE-a-Paris-et-en-province,48.8542484,2.3381557
338,Dreyfus dégradé puis réhabilité,publish,Ã‰cole militaire,"Accusé d'espionnage pour le compte de l'Allemagne, le capitaine Alfred Dreyfus est dégradé publiquement le 5 janvier 1895 dans la cour Morland de l'Ecole militaire. Le 21 février, il part pour l'île du Diable afin d'y être emprisonné. Onze ans plus tard, les insignes de chevalier de la Légion d'honneur lui sont remis le 21 juillet 1906 au même endroit, quelques jours après sa réhabilitation.",Terresdecrivains.com,http://www.terresdecrivains.com,48.8554818,2.3070597
340,La prison du Cherche-Midi,publish,38 rue du Cherche-Midi,"C'est là  que sont jugés les insurgés de juin 1848, le capitaine Alfred Dreyfus en 1894 et que sont enfermés des étudiants qui avaient manifesté contre l'occupant nazi, place de l'Etoile, le 11 novembre 1940. Démolie en 1966, un petit monument situé en face, au n°35 (devant l'Ecole des Hautes Etudes en Sciences Sociales), rappelle l'existence de cette prison.",Terresdecrivains.com,http://www.terresdecrivains.com,48.8496392,2.3266153
342,La plus vieille maison de Montmartre,publish,12 rue Cortot,"Cette maison remonte au milieu du XVIIe siècle. L'un de ses premiers propriétaires est Rosimond, auteur de comédies et comédien spécialisé dans le répertoire de Molière, qui, comme lui, meurt en scène en jouant ""Le Malade imaginaire"" ! C'est aujourd'hui le beau musée du vieux Montmartre.",Terresdecrivains.com,http://www.terresdecrivains.com/Balades-dans-le-Montmartre-d-en,48.8876969,2.3406133
343,Un artiste débarque,draft,49 rue Gabrielle,"Picasso habite 49 rue Gabrielle d'octobre à  décembre 1900. Il a dix-neuf ans et est un prodige du dessin et de la  peinture depuis une dizaine d'année. Il vit là , sans grands moyens, son premier séjour parisien, ayant rejoint à  Montmartre ses amis espagnols déjà  installés sur la Butte : Miguel Utrillo, Pichot, Casas, Casagemas.",Terresdecrivains.com,http://www.terresdecrivains.com/Balades-dans-le-Montmartre-d-en,48.8862096,2.3388947
344,Picasso en bateau,publish,13 place Emile Goudeau,"Picasso est, entre 1904 et 1909, un des premiers artistes à  habiter au ""Bateau-Lavoir"". Il y  vit sans confort avec la belle Fernande  Olivier :  un seul robinet pour toute la btisse, une promiscuité sonore à  faire  plir un légionnaire, etc. Apollinaire, Max Jacob et d'autres sont ses hôtes  réguliers. Ils viennent se restaurer, discuter peinture, fumer de  l'opium.",Terresdecrivains.com,http://www.terresdecrivains.com/Balades-dans-le-Montmartre-d-en,48.8860023,2.338001
346,Hospice pour poète,publish,Hotel de Lisbonne,"L'hôtel de Lisbonne de l'époque de Verlaine est aujourd'hui l'hôtel Luxembourg. Verlaine y séjourne à  plusieurs reprises entre mars 1889 et décembre 1894. Il n'est pas très âgé (il est né en 1844), mais sa santé est bien mauvaise et il fait de fréquents séjours en hôpital, abîmé par l'alcool et par une arthrite du genou qui gagne peu à  peu tout son côté gauche.",Terresdecrivains.com,http://www.terresdecrivains.com/Paul-VERLAINE,48.8490053,2.3402072
347,Le salon des grands esprits,publish,374 rue Saint-Honoré,"L'hôtel de Madame Geoffrin existe toujours 374 rue Saint-Honoré. S'y rencontrent entre 1750 et 1777 Marivaux, Grimm, Helvétius, Hume, Montesquieu, Voltaire, mais aussi les peintres La Tour, Vernet, Greuze, Van Loo, Boucher... Madame Geoffrin subventionna une partie de la publication de l'encyclopédie de d'Alembert et Diderot.",Wikipedia,http://fr.wikipedia.org/wiki/Marie-Th%C3%A9r%C3%A8se_Rodet_Geoffrin,48.867323,2.3269038
348,Féministe jusqu'à  la mort,publish,270 rue Saint-Honoré,"Olympe de Gouges vit au 270 rue Saint-Honoré en 1791. Fille d'une servante et d'un boucher, devenue écrivain, féministe et révolutionnaire, elle défend avec tant d'ardeur les droits des femmes, des mères célibataires, des esclaves, des enfants, etc., qu'elle finit guillotinée en 1793. Elle a écrit en particulier la ""Déclaration de la femme et de la citoyenne"".",Terresdecrivains.com,http://www.terresdecrivains.com/Le-Paris-pre-revolutionnaire,48.8643369,2.3333815
351,Un écrivain engagé,publish,44 rue du Bac,"André Malraux habite 44 rue du Bac entre 1932 et 1937. Il reçoit le prix Goncourt en 1933 pour ""La Condition humaine"". Il s'engage contre le fascisme et dans la guerre d'Espagne. Son appartement accueille des Allemands qui fuient le nazisme (mais peu de Russes qui fuient le stalinisme, Malraux choisissant - comme d'autres intellectuels - de s'allier aux communistes pour s'opposer à  Hitler).",Terresdecrivains.com,http://www.terresdecrivains.com/Andre-MALRAUX,48.8566305,2.3267046
367,La fusillade du Champ-de-Mars,publish,Champ-de-Mars,"Après la fuite du roi en juin 1791, comme l'Assemblée refuse la mise en jugement du monarque, une pétition est rédigée contre lui le 17 juillet. L'attroupement qui se crée au Champ-de-Mars pour la signer est sévèrement réprimé : le maire, Bailly, fait tirer sur la foule faisant plus de 50 morts. Il le paiera de sa vie, exécuté le 12 novembre 1793.",Wikipedia,http://fr.wikipedia.org/wiki/Fusillade_du_Champ-de-Mars,48.85568,2.2981049
372,La mort d'Etienne Dolet,publish,place Maubert,"Le 3 août 1546, l'humaniste, imprimeur et poète Etienne Dolet fut pendu et brûlé avec ses livres place Maubert. Emprisonné une première fois pour hérésie, il avait été arrêté de nouveau en 1544 pour commerce de livres censurés. Le destin tragique de ce personnage souvent considéré de manière simplificatrice comme un martyr de la liberté de pensée, suscite encore interrogations et interprétations.",La France de la Renaissance,http://www.amazon.fr/Histoire-dictionnaire-Renaissance-vers-1470-1559/dp/2221074262,48.8500988,2.3484025
373,Napoléon aux Invalides,draft,Hôtel des Invalides,"Napoléon Ier après sa défaite à  Waterloo fut exilé sur l'île de Sainte-Hélène où il mourut le 5 mai 1821.  En 1840, Louis-Philippe et Thiers obtinrent le retour des restes de l'empereur en France et le prince de Joinville fut chargé de les ramener : le 15 décembre, la dépouille fut déposée en grande pompe aux Invalides, chapelle Saint-Jérôme.",Wikipedia,http://fr.wikipedia.org/wiki/Retour_des_cendres,48.862979,2.313405
374,Dernier tombeau pour l'empereur,draft,Invalides,"Le 2 avril 1861, une cérémonie intime en présence de Napoléon III, de l'impératrice Eugénie et du prince impérial se tint aux Invalides pour le transfert des restes de Napoléon Ier depuis la chapelle St Jérôme (où ils se trouvaient depuis leur rappatriement de Sainte-Hélène en 1840) jusqu'au tombeau définitif conçu par l'architecte Louis Visconti, visible dans l'église du dôme, qui avait été percée en son centre pour l'accueillir.",Wikipedia,http://fr.wikipedia.org/wiki/Retour_des_cendres,48.862979,2.313405
378,Un hôtel particulier volant,draft,38 rue du Faubourg Saint-Jacques,"Construit à  la fin du XVIIIe siècle sur les Champs-Elysées, l'élégant hôtel de Massa fut démonté pierre par pierre à  la fin des années 1920 pour céder la place à  un grand immeuble commercial (où se trouve aujourd'hui le magasin Virgin). L'hôtel de Massa a été remonté alors dans la verdure, contre le jardin de l'Observatoire. Il abrite la Société des gens de lettres.",La Voix des lieux,http://www.lavoixdeslieux.fr,48.8362776711153,2.33777046203613
392,Les nuits secrètes du poète,draft,Maison Victor Hugo,"<p>Rien ou presque n'a été conservé du décor extravagant qu'avait  amassé le poète pendant seize ans jusqu'à  son exil en 1848 à  Guernesey pour cause d'engagement monarchique. Il reste toutefois la petite porte dérobée par laquelle il s'échappait du domicile conjugal pour aller goûter  aux charmes  de la boulangère de la rue du petit Musc. L'hôtel est classé Monument historique.</p>
",Les hauts lieux de la littérature Ã  Paris- Editions Bordas,#N/A,48.8549042,2.365893
393,La princesse empalée,publish,La prison de  la Petite Force,"La prison  de la Petite Force était destinée "" aux femmes de mauvaise vie "", et aux nobles lors de la révolution française. La princesse de Lamballe y fut décapitée et sa tête, montée sur une pique, fut traînée tout le long de la rue Saint-Antoine avant d'être montrée à  la reine Marie Antoinette enfermée dans le donjon du temple. La prison fut démolie en 1851 lors du percement de la rue Mahler.",Le Marais - Promenade dans le temps - Editions L'HARMATTAN,http://www.amazon.fr/marais-Promenade-dans-temps/dp/2296029965,48.8568886,2.3614864
396,La trahison d'Isabeau de Bavière,draft,rue des Francs-Bourgeois - Impasse Barbette,"<strong> </strong>Petite  impasse qui menait à  l'une des entrées de l'hôtel Barbette, maison de campagne de la Reine Isabeau de Bavière, où le duc d'Orléans, frère du roi Charles VI, et amant de la reine, fut assassiné par Jean sans Peur, duc de Bourgogne, en 1407- En pleine guerre de cent ans entre  Armagnacs et  Bourguignons,  cet assassinat  conduira au désastre d'Azincourt  et avec la trahison d'Isabeau, amènera en France la régence du roi d'Angleterre ( 1420).",Le Marais -Editions L'HARMATTAN,#N/A,48.8583784,2.359288
397,Les mignons d'Henri III,draft,Hôtel de Mayenne - Rue Saint Antoine,":C'est à  cet endroit qu'Henry III ,  en 1574, fit arrêter la circulation dans la rue et répandre de la paille devant l'hôtel, car l'un de ses mignons mourut ici des suites d'un duel €“ Le roi le veilla pendant trois jours et trois nuits , dans l'une des chambres qui se trouvait du côté de la rue du petit Musc  (autrefois la rue "" de la pute qui muse ""  car c'était un ""  boxon "" ). Aujourd'hui l'hôtel classé fait l'objet d'une réhabilitation pour supprimer la partie centrale haute de la façade construite en  1870.","Bookin.net - \ Nostradamus\""""",#N/A,38.7948732,-90.3226455
398,Le tour de passe-passe de Talleyrand,draft,"Hôtel de Talleyrand, 2 rue St Florentin","Le 4 avril 1814 Napoléon 1er abdique. Les troupes coalisées entrent dans Paris. Peu de gens pensent au ""roi de Rome"" comme successeur, mais peu nombreux également sont ceux qui envisagent alors une restauration de la monarchie. Par un coup dont il a le secret, Talleyrand héberge le tsar Alexandre 1er et le persuade d'appuyer le retour des Bourbons. Louis XVIII s'installe sur le trône de son frère.",Parisrevolutionnaire.com,http://www.parisrevolutionnaire.com/ecrire/?exec=articles&id_article=196,48.8667473810092,2.32390880584717
402,La 1ère barricade de 48,draft,Rue St Florentin,"Le déclenchement de la révolution de 1848 se joue autour de la Madeleine. Le 22 février, des républicains d'une société dissidente érigent une première barricade rue St Florentin, en dépit des consignes données. La fusillade du boulevard des Capucines qui fait une centaine de morts le 23 met le feu aux poudres. Le 24 toute la ville dresse ses pavés. Le 25 la monarchie est définitivement renversée.",Parisrevolutionnaire.com,http://www.parisrevolutionnaire.com/spip.php?article196,48.8665921143989,2.32367277145386
404,Une fontaine controversée...,publish,Place Saint-Michel,"A son inauguration 1860, la fontaine St Michel, quoique réunissant divers sculpteurs reconnus de l'époque ne fut pas beaucoup appréciée. En témoigne ce quatrain anonyme :
"" Dans ce monument exécrable,
On ne voit ni talent ni goût,
Le Diable ne vaut rien du tout ;
Saint Michel ne vaut pas le Diable. """,Wikipedia,http://fr.wikipedia.org/wiki/Fontaine_Saint-Michel#cite_note-6,48.8534528,2.3436494
405,L'aqueduc de Lutèce,publish,42 av. Reille,"En 1996, des travaux entre la rue d'Alésia et l'avenue Reille firent apparaître d' importants vestiges de l'aqueduc romain de Lutèce, dont on peut voir une section au 42 avenue Reille. Construit au IIe siècle, cet ouvrage très solide conduisait l'eau depuis Wissous (Essone) jusqu'aux établissements thermaux du centre de la Cité, notamment celui de Cluny, encore visibles aujourd'hui.","Paris, ville antique",http://www.culture.gouv.fr/culture/arcnat/paris/,48.8244237,2.3378333
406,Histoire de caillou...,publish,Eglise Saint-Pierre-du-Gros-Caillou,"C'est sans doute au croisement des rues Cler et St Dominique que se trouvait un rocher, qui donna ensuite son nom de ""Gros-Caillou"" au bourg formé à  proximité au XVIIe siècle, puis au quartier entre Ecole Militaire et Invalides. Ce rocher fut détruit en 1738, au moment de la construction d'une première église à  cet endroit et où siège désormais l'église Saint-Pierre-du-Gros-Caillou.",Jacques Hillairet,http://www.amazon.fr/Dictionnaire-historique-rues-Paris-volumes/dp/2707310549,48.8588968745246,2.30506896972656
407,Un cochon régicide,publish,Place Baudoyer,"Le 13 octobre 1131, le prince Philippe, fils aîné du roi Louis VI le Gros, se promène à  cheval place Baudoyer avec quelques compagnons, quand un cochon le désarçonne. Le prince meurt quelques heures plus tard des suite de ses blessures. Les cochons étaient alors nombreux à  errer dans les rues de Paris et jouaient le rôle d'éboueurs.",Les Animaux célèbres,http://www.amazon.fr/Animaux-C%C3%A9l%C3%A8bres-Michel-Pastoureau/dp/2869598270/ref=sr_1_1?ie=UTF8&qid=1306485564&sr=8-1,48.8563434529356,2.35548377037048
409,Un HLM d'artistes,publish,12 rue Cortot,"Dans les premières années du XXe siècle, la maison du 12 rue Cortot est un véritable foyer de  création. La maison est grande et les locataires sont nombreux, peintres et écrivains : Maurice  Utrillo et sa mère Suzanne Valadon à  partir de 1906, Léon Bloy en  1906-1908, Poulbot, Raoul Dufy, Pierre Reverdy à  partir de 1913...",Terresdecrivains.com,http://www.terresdecrivains.com/Balades-dans-le-Montmartre-d-en,48.887718060201,2.34071016311646
411,Début de carrière pour le parc,publish,Parc des Buttes-Chaumont,"C'est le 1er avril 1867 que fut inauguré le parc des Buttes Chaumont, en même temps que l'exposition universelle qui se tenait à  Paris. Cet endroit jadis peu fréquentable, car lieu du gibet royal puis décharge et enfin carrière avait été aménagé en parc depuis 1864 par l'ingénieur Alphand, grâce à  des travaux qui mobilisèrent plus de 1000 ouvriers.",butteschaumont.free.fr,http://butteschaumont.free.fr/,48.8793364881242,2.38124370574951
413,Dernière sortie de Ste Geneviève...,draft,Eglise Saint-Etienne-du-Mont,"Les reliques de Ste Geneviève furent montrées pour la dernière fois en 1914 pour conjurer l'invasion allemande. Geneviève est la patronne de Paris depuis qu'elle protègea la ville contre l'invasion des Huns en 451. Autrefois, les Parisiens n'hésitaient pas à  l'implorer en cas de calamités et à  montrer en procession dans les rues de la ville sa chsse, conservée dans l'église St Etienne du Mont.",Alexandre Gady,http://www.amazon.fr/Montagne-Sainte-Genevi%C3%A8ve-quartier-latin-Alexandre/dp/284230067X/ref=sr_1_1?ie=UTF8&qid=1306790564&sr=1-1,48.8466769,2.3476277
415,Paris s'éveille!,publish,Gare Montparnasse,"En 1968, Jacques Dutronc, sur des paroles de Jacques Lanzmann chante le réveil de Paris! Où l'on verra entre autres que:

Le café est dans les tasses
Les cafés nettoient leurs glaces
Et sur le boulevard Montparnasse
La gare n'est plus qu'une carcasse

Il est cinq heures
Paris s'éveille
Paris s'éveille",Deezer,http://www.deezer.com/fr/#music/result/all/il%20est%20cinq%20heures%20paris%20s%27%C3%A9veille,48.840754,2.31947
429,L'insurrection en marche,publish,Rue du Chevalier-de-La-Barre,"Le 18 mars 1871 l'armée française est envoyée récupérer à  Montmartre des canons que le peuple parisien avait payé de lui-même par souscription lors de la guerre contre la Prusse. Les parisiens s'y opposent et fraternisent avec les troupes qui se retournent contre le général Lecomte, fusillé rue des Rosiers, l'actuelle rue du Chevalier-de-la-barre. C'est le début de l'insurrection de la Commune.",Wikipedia,http://fr.wikipedia.org/wiki/Claude_Lecomte_%28g%C3%A9n%C3%A9ral%29,48.8873018,2.3429544
431,L'insurgé permanant,publish,Boulevard Auguste Blanqui,"Louis-Auguste Blanqui, communiste, fut de toutes les révoltes au XIXe siècle, dont la Révolution de 1848 et la Commune de 1871. Par ses idées mais aussi par ses actes il oeuvre au renversement de l'ordre bourgeois par la force, ce qui lui vaut plusieurs condamnations, dont une à  mort commuée en peine de prison. Figure du mouvement ouvrier, ses obsèques furent suivies par plus de 100 000 personnes.",Wikipedia,http://fr.wikipedia.org/wiki/Louis_Auguste_Blanqui,48.8314188768075,2.34240531921387
432,Anarchiste ou communiste ? ,publish,Boulevard Auguste Blanqui,"La devise anarchiste ""Ni Dieu ni Maitre"" est issue du titre du journal créé en 1880 par le révolutionnaire communiste Louis Auguste Blanqui, qui n'eut de cesse d'oeuvrer au renversement de l'ordre au bourgeois.",Wikipedia,http://fr.wikipedia.org/wiki/Ni_Dieu_ni_ma%C3%AEtre_%28journal%29,48.8298509676205,2.34877824783325
434,Le Palais des sévices,publish,Palais des Sports,"Le 5 octobre 1961, le préfet de police de Paris, Maurice Papon, institue un couvre-feu pour les Nord-Africains. Le FLN appelle à  la manifestation pacifique le 17 octobre. Plus de 6000 FMA (Français Musulmans d'Algérie) sont arrêtés et internés au Palais des Sports. Victimes de violences ils sont retenus jusqu'au 20 octobre où la salle doit être libérée pour un concert de Ray Charles.",Wikipedia,http://fr.wikipedia.org/wiki/Massacre_du_17_octobre_1961,48.832793,2.2871492
436,La chaine du froid,publish,Rue de la Glacière,"Le chemin de la Glacière, existant déjà  au XVIIe siècle, conduisait de Paris à  Gentilly en passant par le hameau de la Glacière. Dans cette région, les nombreuses mares et étangs de la Bièvre gelaient l'hiver, et leur glace était récupérée puis entreposée dans des puits pour être utilisée l'été, d'où le nom de Glacière.",Wikipedia,http://fr.wikipedia.org/wiki/Rue_de_la_Glaci%C3%A8re,48.8321019,2.3444198
438,La guerre fait sa révolution,draft,Rue de Crimée,"En 1853, Anglais et Français débarquent en Crimée, territoire au sud de l'Ukraine, sur la mer Noire, en réponse à  l'occupation des principautés moldave et valache par la Russie. La guerre de Crimée (1853-1856) remportée par les alliés est considérée comme la ""première guerre moderne"": utilisation de nouvelles armes d'infanterie et  de nouveaux moyens de communication (chemin de fer, télégraphe)",Wikipedia,http://fr.wikipedia.org/wiki/Guerre_de_crim%C3%A9e,48.8876334048795,2.38029956817627
460,Le Canon de la tour Eiffel  ,draft,Tour Eiffel,"Un petit canon fut installé au deuxième étage de la tour Eiffel avec pour mission de tirer un coup à  blanc, chaque soir, pour informer les visiteurs de la fermeture des portes de l'Exposition Universelle de 1900. Pendant quelques années la détonation se fit entendre à  midi pile, l'artilleur regardant avec une longue vue l'horloge de la gare Saint-Lazare.",Paris au temps des marchands de coco,#N/A,48.858278,2.29425400000002
461,La salle de paume des Tuileries ,draft,Jardin des Tuileries,"La construction de l'Opéra en 1861 impose la destruction de la salle de paume du passage Sandrié. Napoléon III autorise les paumiers à  créer, à  leurs frais, une salle de paume aux Tuileries en respectant l'architecture de l'Orangerie. En 1878 une seconde salle est btie dans son prolongement. En 1908 la République décide de récupérer ces salles pour y organier des expositions. C'est l'actuel musée du Jeu de Paume.",Histoire du jeu de paume de Paris 1908-2008,#N/A,48.8623070905321,2.33099543757328
462,Le plus grand cadran solaire du monde,draft,place de la Concorde,"La place de la Concorde à  Paris est le plus grand cadran solaire du monde. L'obélisque en est l'aiguille et chaque statue des villes représente les heures. Midi est indiqué par l'église de la Madeleine, au bout de la rue Royale.",#N/A,#N/A,48.8654371085561,2.32118875026254
465,Attentats en eaux troubles,publish,Station RER B - Port Royal,"Le 3 décembre 1996 une bombe explose dans une rame de RER à  la station Port-Royal, faisant 8 morts et 146 blessés. Comme la série d'actes terroristes commis en 1995, il est attribué au Groupement Islamique Armé, qui aurait pris pour cible la France pour son soutien au régime Algérien. Une autre hypothèse est celle d'actions des services secrets algériens pour discréditer le GIA.",Wikipedia,http://fr.wikipedia.org/wiki/Vague_d%27attentats_commis_en_France_en_1995,48.839884,2.337036
466,Chemin de fer rime avec concerts,publish,La Flêche d'Or,"La salle de concert de la Flèche d'Or est née dans les murs de l'ancienne gare de Charonne. Le lieu tient son nom du service ""train + bateau"" de première classe qui circula entre Paris (Gare du Nord) et Londres de 1926 à  1972. Les liaisons ferroviaires express et le vapeur rapide entre Calais et Douvres reliaient en 1929 les 2 capitales en seulement 7 heures.",QuestMachine,http://www.questmachine.org/article/La_Fl%C3%A8che_d_or_%28train%29,48.859423,2.4029186
467,Une ceinture de fer,draft,Gare du Petit Montrouge,"La gare du Petit Montrouge est l'une des gares jalonnant le tracé de la Petite Ceinture, ligne de chemin de fer qui faisait le tour de Paris à  l'intérieur des boulevards des Maréchaux. Ouverte aux voyageurs de 1854 à  1934, elle fut progressivement délaissée par les parisiens au profit du métro après son pic de fréquentation en 1900, année de l'exposition universelle.",Wikipedia,http://fr.wikipedia.org/wiki/Ligne_de_Petite_Ceinture,48.8245677412668,2.32566833496094
468,La Mort fait place à  la Culture ,publish,Le 104,"En 1874, au 104 rue des Vertus (actuellement rue d'Aubervilliers) est inauguré le bâtiment des pompes funèbres de Paris. Jusqu'en 1993 et la fin du monopole municipal, plus de 1000 personnes y travaillent y organisant 150 convois mortuaires quotidiens. Puis le service décline pour une fermeture 4 ans plus tard, après plus de 120 d'activité.",Wikipedia,http://fr.wikipedia.org/wiki/Cent_Quatre_%28%C3%A9tablissement_culturel%29,48.8900319168255,2.36948490142822
469,Fusillade à  Saint-Roch,publish,Eglise Saint-Roch,"Le 5 octobre 1795, le 13 vendémiaire, les royalistes tentent un coup d'Etat dans Paris. Les insurgés venus prendre le siège de la Convention aux Tuileries, sont dispersés par les troupes menées par Barras et Bonaparte, notamment lors d'une fusillade restée célèbre sur le perron de l'église St Roch. Bonaparte en tire le surnom de ""général Vendémiaire"".",Wikipedia,http://fr.wikipedia.org/wiki/Insurrection_royaliste_du_13_vend%C3%A9miaire_an_IV,48.865467,2.332703
471,Le 4 septembre 1870,publish,Palais-Bourbon,"Le 4 septembre 1870, à  l'annonce de la défaite de Sedan survenue 3 jours plus tôt, Paris s'insurge. Assemblés au Palais-Bourbon, des manifestants réclament la fin de l'Empire. Léon Gambetta lance à  la tribune que "" Louis Napoléon Bonaparte et sa dynastie ont à  jamais cessé d'exercer les pouvoirs qui lui avaient été conférés "". La IIIe République est proclamée à  l'Hôtel de Ville dans l'après midi.",www.assemblee-nationale.fr,http://www.assemblee-nationale.fr/histoire/4_septembre_1870/index.asp,48.8619701,2.3187127
472,L'accident du Corniaud!,publish,Eglise Saint-Etienne-du-Mont,"C'est devant l'église St Etienne du Mont qu'a lieu le célèbre accident comique du film Le Corniaud de Gérard Oury (1964) où la deux chevaux conduite par Bourvil est littéralement pulvérisée par celle de Louis de Funès (la voiture fut équipée de 250 boulons électriques pour se disloquer ainsi) Et Bourvil de lancer ""Maintenant elle va marcher beaucoup moins bien marcher forcément!""",You tube,http://www.youtube.com/watch?v=1q00jiJrDqY,48.8466976,2.3474093
475,On défile à  Longchamp,publish,Hippodrome de Longchamp,"En 1880 le 14 juillet devient fête nationale. Y est associée un défilé militaire qui aura lieu sur l'hippodrome de Longchamp jusqu'en 1914. Ce défilé a pour objet de montrer le redressement militaire de la France après la défaite de 1870 et d'entretenir dans l'opinion publique l'esprit de mobilisation pour reprendre, grâce à  l'armée, les provinces perdues d'Alsace et et de Lorraine. ",Wikipedia,http://fr.wikipedia.org/wiki/D%C3%A9fil%C3%A9_militaire_du_14_Juillet,48.8603810549425,2.23041772842407
476,L'innovation sociale à  Belleville,publish,La Bellevilloise,"Créée en 1877, et fermée en 1936, la coopérative de la Bellevilloise était un petit dépôt d'épiceries tenu par les ouvriers sur leur temps libre. Sa mission s'élargit ensuite pour permettre aux gens modestes l'accès à  l'éducation, la santé et la culture: université populaire, cinéma et dispensaires entre autres. La Maison du Peuple abrite depuis 2006 le lieu culturel actuel du même nom.",Site de la Bellevilloise,http://www.labellevilloise.com/?page_id=16,48.8684828,2.3921749
477,Plusieurs générations de noctambules,publish,La Java,"La galerie marchande du Palais du Commerce est ouverte en 1923. Elle abrite des magasins, des ateliers, le syndicat des coiffeurs parisiens, et la Java: dancing réputé rassemblant les amateurs de bals musette. Le lieu a su renouveler sa programmation avec l'arrivée du rock, de la world music et des musiques électroniques pour continuer d'accueillir aujourd'hui les noctambules.",Site de la Java,http://www.la-java.fr/historique.php,48.8710778,2.3738659
478,De l'opérette aux cultures numériques,publish,Gaité Lyrique,"La Gaité Lyrique était un thétre dont le bâtiment actuel fut inauguré en 1863. Dédié à  l'opéra lyrique, et dirigé en 1873 par Offenbach, il devint le temple de l'opérette, puis continua d'offrir une programmation toujours populaire jusqu'aux années 1970. Le bâtiment héberge aujourd'hui l'établissement culturel destiné aux cultures numériques et aux musiques actuelles du même nom.",Wikipedia,http://fr.wikipedia.org/wiki/Ga%C3%AEt%C3%A9_Lyrique,48.8668249,2.3537982
483,Le capharnaà_m du Louvre,publish,Carrousel du Louvre,"Dans ""Le Cygne"", poème issu du recueil Les Fleurs du Mal, Beaudelaire regrette le fouillis du Carrousel, quartier alors situé entre les Tuileries et le Louvre à  l'emplacement de la pyramide de verre actuelle:

...tout ce camp de baraques,
Ces tas de chapiteaux ébauchés et de fûts,
Les herbes, les gros blocs verdis par l'eau des flaques,
Et, brillant aux carreaux, le bric-à -brac confus.",Vive Voix,http://wheatoncollege.edu/academic/academicdept/French/ViveVoix/Resources/cygne.html,48.8610221,2.3358397
484,Une Cité peu avenante,future,Quartier de la Cité,"Avant d'être rasé par le baron Haussmann, le quartier de la Cité était insalubre et mal fréquenté. Eugène Sue dans Mystères de Paris (1842) en disait:
""la lueur blafarde [...] se reflétait dans le ruisseau d'eau noirtre qui coulait au milieu des pavés fangeux. Les maisons, couleur de boue, étaient percées de rares fenêtres aux chssis vermoulus et presque sans carreaux.""",Paris sous tension,http://www.amazon.fr/Paris-sous-tension-Eric-Hazan/dp/2358720208,48.854951,2.34685
485,La Grève ou le chômage,publish,Place de Grève,"La place de l'Hôtel de Ville, était jusqu'en 1830 la place de Grève. Les ouvriers sans travail y venaient chaque matin ""faire la grève"", c'est-à -dire louer leur force de travail. Ainsi, la place de Grève est à  l'origine du mot ""gréviste"", sur la base d'un contresens : il s'agissait de concentrations d'ouvriers qui ne travaillaient pas, mais qui étaient à  la recherche d'un travail.",Wikipedia,http://fr.wikipedia.org/wiki/Place_de_l%27H%C3%B4tel-de-Ville_%28Paris%29,48.8567105211214,2.3515248298645
